id,Classic,Deal,Flex,Saver
83050,0.025164232,0.829524052,0.003508366,0.14180335
83051,0.030669147,0.745484669,0.004067531,0.219778653
83052,0.138912282,0.560398252,0.076810907,0.223878559
83053,0.268994756,0.458841221,0.051719193,0.22044483
83054,0.014694476,0.811700967,0.003105793,0.170498764
83055,0.0601255,0.449286378,0.006900398,0.483687723
83056,0.202503226,0.573139504,0.030211169,0.194146101
83057,0.157939488,0.572252529,0.091767253,0.17804073
83058,0.237998222,0.381051515,0.016564128,0.364386135
83059,0.278296793,0.385960186,0.01684574,0.318897281
83060,0.141822234,0.658205464,0.020981852,0.17899045
83061,0.14456753,0.661984003,0.018646827,0.174801639
83062,0.038374071,0.749282791,0.004799889,0.207543248
83063,0.035168754,0.762416673,0.004473425,0.197941147
83064,0.024493457,0.841613996,0.003524772,0.130367775
83065,0.131525901,0.393558233,0.00912903,0.465786836
83066,0.226301114,0.480660995,0.033352501,0.25968539
83067,0.035572299,0.764262747,0.004516234,0.19564872
83068,0.1850925,0.454997471,0.133813776,0.226096253
83069,0.032039517,0.758573444,0.004147988,0.205239051
83070,0.043175351,0.566567387,0.005633639,0.384623623
83071,0.030024698,0.780945103,0.004407046,0.184623153
83072,0.214662462,0.47077674,0.025133777,0.28942702
83073,0.030356803,0.778327561,0.003918541,0.187397094
83074,0.031701158,0.737352841,0.004766902,0.2261791
83075,0.031100681,0.749319985,0.004640869,0.214938465
83076,0.030356803,0.778327561,0.003918541,0.187397094
83077,0.29660915,0.475652879,0.015389768,0.212348203
83078,0.044991061,0.333707497,0.006868258,0.614433184
83079,0.03376856,0.734117762,0.00438643,0.227727248
83080,0.030859325,0.766922937,0.004110215,0.198107523
83081,0.030887796,0.810496595,0.00369087,0.154924738
83082,0.109196287,0.383810113,0.010591574,0.496402027
83083,0.039681439,0.70602657,0.004655283,0.249636708
83084,0.099284507,0.358489987,0.010942953,0.531282553
83085,0.083191996,0.347439222,0.008348321,0.561020461
83086,0.045842136,0.655690966,0.005545615,0.292921283
83087,0.028772583,0.809351335,0.003858696,0.158017386
83088,0.157777949,0.502055228,0.110517758,0.229649065
83089,0.018846015,0.776713649,0.00335519,0.201085145
83090,0.029839898,0.773653759,0.004464456,0.192041887
83091,0.036584189,0.755547248,0.00460852,0.203260043
83092,0.027273432,0.802615032,0.003842002,0.166269534
83093,0.21233486,0.532382813,0.044180629,0.211101699
83094,0.121449895,0.364441239,0.011136095,0.502972771
83095,0.031840467,0.783520562,0.003853426,0.180785545
83096,0.123331624,0.33308185,0.012394553,0.531191973
83097,0.209414626,0.528016732,0.039960316,0.222608326
83098,0.03547398,0.46426745,0.006354725,0.493903845
83099,0.020712591,0.800247669,0.003550639,0.175489101
83100,0.240509109,0.522806646,0.052794741,0.183889504
83101,0.245062323,0.503314074,0.052470992,0.199152611
83102,0.035819776,0.757632992,0.004533793,0.202013439
83103,0.029901507,0.776683094,0.004057056,0.189358343
83104,0.024438536,0.86074893,0.003380868,0.111431666
83105,0.293931291,0.475721084,0.020599291,0.209748335
83106,0.026264921,0.802250042,0.003474659,0.168010378
83107,0.043913193,0.654263583,0.005006424,0.296816801
83108,0.223466419,0.583898608,0.034197771,0.158437202
83109,0.038245116,0.745097576,0.004754165,0.211903143
83110,0.141822234,0.658205464,0.020981852,0.17899045
83111,0.079321305,0.599999081,0.00622993,0.314449684
83112,0.046467291,0.499663571,0.005929749,0.44793939
83113,0.034081549,0.76992113,0.004308794,0.191688528
83114,0.02834279,0.808736037,0.004071664,0.15884951
83115,0.029831447,0.776964187,0.003783007,0.18942136
83116,0.031554962,0.813901972,0.003914087,0.150628979
83117,0.244713073,0.440237185,0.062198944,0.252850798
83118,0.128240451,0.593947401,0.085058138,0.192754011
83119,0.21097861,0.52701422,0.048897492,0.213109678
83120,0.041504819,0.445119678,0.006473271,0.506902233
83121,0.017567816,0.871694285,0.002908245,0.107829654
83122,0.044198396,0.668455621,0.005317382,0.282028601
83123,0.029658182,0.787879451,0.003924571,0.178537796
83124,0.024438536,0.86074893,0.003380868,0.111431666
83125,0.214976589,0.553914689,0.063064371,0.168044351
83126,0.0601255,0.449286378,0.006900398,0.483687723
83127,0.264159471,0.505463797,0.036489597,0.193887135
83128,0.203679299,0.579099282,0.020265073,0.196956346
83129,0.01161766,0.869678101,0.002770798,0.115933441
83130,0.145431522,0.657029417,0.020812372,0.176726689
83131,0.225046957,0.387407316,0.01209227,0.375453458
83132,0.028453137,0.772508451,0.00385018,0.195188233
83133,0.106706235,0.426043868,0.007438653,0.459811245
83134,0.03045332,0.758227292,0.003958324,0.207361064
83135,0.035501346,0.760782717,0.004504276,0.19921166
83136,0.096525252,0.424383157,0.004912939,0.474178653
83137,0.023527823,0.830660267,0.003734451,0.14207746
83138,0.052466373,0.726044497,0.00518325,0.21630588
83139,0.030203273,0.764903328,0.004347074,0.200546326
83140,0.041156736,0.428487004,0.006663545,0.523692714
83141,0.032835711,0.733788613,0.004309029,0.229066647
83142,0.030775967,0.790220236,0.003978868,0.175024929
83143,0.025861421,0.848886447,0.003412157,0.121839976
83144,0.224318535,0.534157127,0.050245618,0.19127872
83145,0.282140077,0.397946312,0.075431376,0.244482236
83146,0.056024984,0.501322751,0.007308374,0.435343891
83147,0.194856432,0.578160041,0.079098738,0.147884789
83148,0.325901666,0.500499486,0.017948641,0.155650208
83149,0.211871123,0.583053828,0.037517487,0.167557561
83150,0.01803136,0.817965334,0.003090811,0.160912495
83151,0.303385171,0.37363684,0.02614123,0.296836759
83152,0.288727881,0.445617394,0.04829367,0.217361054
83153,0.037527427,0.443058866,0.005898993,0.513514715
83154,0.21233486,0.532382813,0.044180629,0.211101699
83155,0.023534703,0.586340052,0.004788735,0.38533651
83156,0.026144519,0.815122101,0.003489214,0.155244165
83157,0.02834279,0.808736037,0.004071664,0.15884951
83158,0.030894992,0.80535463,0.00395418,0.159796198
83159,0.030575784,0.775735125,0.003956891,0.1897322
83160,0.123478587,0.370322967,0.016200694,0.489997751
83161,0.096711197,0.425505355,0.008089292,0.469694156
83162,0.277350574,0.453535896,0.039171736,0.229941794
83163,0.024278993,0.825468579,0.003485232,0.146767196
83164,0.242925671,0.534444248,0.026992056,0.195638025
83165,0.185125702,0.525569824,0.053826351,0.235478123
83166,0.130549078,0.391331339,0.009174221,0.468945362
83167,0.196233105,0.574480741,0.029975133,0.199311021
83168,0.203679299,0.579099282,0.020265073,0.196956346
83169,0.207463207,0.529161411,0.027967905,0.235407477
83170,0.026596768,0.843340908,0.00425335,0.125808975
83171,0.130610209,0.376533745,0.010282086,0.48257396
83172,0.02980799,0.783502472,0.0037641,0.182925438
83173,0.030699283,0.760317214,0.00392082,0.205062683
83174,0.241976569,0.468597212,0.061099949,0.228326271
83175,0.079416376,0.398089921,0.007802029,0.514691673
83176,0.187177115,0.5475497,0.070268038,0.195005146
83177,0.347350815,0.434797544,0.027261494,0.190590147
83178,0.200880223,0.513811774,0.040138648,0.245169356
83179,0.036179234,0.501544733,0.005586626,0.456689407
83180,0.034818507,0.460972388,0.005692814,0.498516291
83181,0.072047881,0.516455546,0.006654969,0.404841603
83182,0.047006178,0.701502068,0.005597495,0.24589426
83183,0.032469953,0.771678939,0.004181677,0.19166943
83184,0.039079679,0.599533076,0.00505963,0.356327615
83185,0.104778607,0.34999401,0.015519956,0.529707427
83186,0.03033718,0.776445225,0.004951595,0.188266
83187,0.237645348,0.456644127,0.064776039,0.240934486
83188,0.03143124,0.771993915,0.004253302,0.192321543
83189,0.110211054,0.320608563,0.012878225,0.556302158
83190,0.156205291,0.570237414,0.074917374,0.198639921
83191,0.143571793,0.604520401,0.064625918,0.187281887
83192,0.017773812,0.839596093,0.003151018,0.139479078
83193,0.026418717,0.840473186,0.003468029,0.129640068
83194,0.030425974,0.782960007,0.004610549,0.18200347
83195,0.029211298,0.792507871,0.003779608,0.174501224
83196,0.316401993,0.475687436,0.013394896,0.194515675
83197,0.046981863,0.45383554,0.008394651,0.490787946
83198,0.027456993,0.802914536,0.003896525,0.165731945
83199,0.025919881,0.614961883,0.004642595,0.354475641
83200,0.030366111,0.757104889,0.003970276,0.208558724
83201,0.027325233,0.661705822,0.004303942,0.306665003
83202,0.032529737,0.796105554,0.00381347,0.167551239
83203,0.057158398,0.708052884,0.005533929,0.229254789
83204,0.027141433,0.773826362,0.003769809,0.195262396
83205,0.022570133,0.853567263,0.003202684,0.12065992
83206,0.224231672,0.507523685,0.046207778,0.222036866
83207,0.030850516,0.783405805,0.003921159,0.18182252
83208,0.131136836,0.320706643,0.012271246,0.535885275
83209,0.154697855,0.507373545,0.104715337,0.233213263
83210,0.198621594,0.321519099,0.011647539,0.468211769
83211,0.252184693,0.508174334,0.047898541,0.191742432
83212,0.215960279,0.575288272,0.041401951,0.167349499
83213,0.304703002,0.400162842,0.01610604,0.279028115
83214,0.030371686,0.75626151,0.004411266,0.208955537
83215,0.282420189,0.424113615,0.020844884,0.272621312
83216,0.010811481,0.853302142,0.002634561,0.133251816
83217,0.027021129,0.834298086,0.003888386,0.1347924
83218,0.041562063,0.659686202,0.004911219,0.293840516
83219,0.03751152,0.73463514,0.004345965,0.223507375
83220,0.098170034,0.395653637,0.008269757,0.497906572
83221,0.049507778,0.687970758,0.005820566,0.256700898
83222,0.032074412,0.746119545,0.004200658,0.217605385
83223,0.033948695,0.766116057,0.004322148,0.1956131
83224,0.032381985,0.768144199,0.004167917,0.195305898
83225,0.103536864,0.388595181,0.007672154,0.5001958
83226,0.105568176,0.370892855,0.009381858,0.514157111
83227,0.156205291,0.570237414,0.074917374,0.198639921
83228,0.029068981,0.797901494,0.003749459,0.169280067
83229,0.027069929,0.826890165,0.003567235,0.142472671
83230,0.029707973,0.78002437,0.004457197,0.185810461
83231,0.043179154,0.496726535,0.006387564,0.453706747
83232,0.04356906,0.385080565,0.006466477,0.564883897
83233,0.225679621,0.556472312,0.050340783,0.167507284
83234,0.158175594,0.605967944,0.078013885,0.157842578
83235,0.183655839,0.517782029,0.089536465,0.209025667
83236,0.022418008,0.863904282,0.003178803,0.110498906
83237,0.028779019,0.797900483,0.003903878,0.16941662
83238,0.181547848,0.520695426,0.047845022,0.249911704
83239,0.183170043,0.389487925,0.01159006,0.415751971
83240,0.27457356,0.477614013,0.017196877,0.23061555
83241,0.120273648,0.393463711,0.0083458,0.477916841
83242,0.03346165,0.728399143,0.004387335,0.233751871
83243,0.034424889,0.761101752,0.004383212,0.200090146
83244,0.029688109,0.799824,0.005073714,0.165414178
83245,0.036490278,0.749273912,0.004523431,0.209712379
83246,0.030080365,0.767865224,0.004393605,0.197660805
83247,0.058705375,0.467632923,0.006991942,0.466669761
83248,0.240419462,0.534984927,0.040352136,0.184243476
83249,0.013991172,0.870801865,0.002839549,0.112367415
83250,0.250139894,0.548030885,0.042792112,0.159037109
83251,0.224530194,0.572306657,0.032424137,0.170739012
83252,0.332377483,0.425750072,0.043196795,0.19867565
83253,0.200087653,0.595710077,0.042535062,0.161667208
83254,0.023241584,0.829533765,0.003319152,0.143905498
83255,0.143307133,0.657534467,0.025192639,0.17396576
83256,0.147486607,0.655704427,0.022899668,0.173909298
83257,0.028779019,0.797900483,0.003903878,0.16941662
83258,0.195451099,0.562602319,0.026119258,0.215827324
83259,0.019406808,0.899340556,0.003422572,0.077830064
83260,0.106227168,0.348883903,0.010824507,0.534064422
83261,0.224318535,0.534157127,0.050245618,0.19127872
83262,0.034927324,0.761134937,0.004439862,0.199497877
83263,0.01173411,0.869010063,0.002655959,0.116599868
83264,0.246191135,0.531181363,0.051962219,0.170665282
83265,0.192271083,0.602828527,0.042927065,0.161973326
83266,0.280174687,0.466492462,0.031160029,0.222172822
83267,0.064054827,0.5628161,0.006073998,0.367055075
83268,0.030985389,0.767206482,0.00397703,0.197831099
83269,0.222697104,0.347353766,0.011331999,0.418617131
83270,0.211142208,0.519128126,0.039462674,0.230266992
83271,0.040756235,0.799033935,0.004270942,0.155938888
83272,0.02873087,0.819598051,0.003740003,0.147931077
83273,0.174291185,0.579110927,0.085906549,0.160691338
83274,0.27494747,0.405574822,0.072366644,0.247111065
83275,0.223927194,0.545535459,0.065010985,0.165526362
83276,0.263633189,0.455275319,0.048947004,0.232144488
83277,0.215984611,0.569822434,0.056917759,0.157275197
83278,0.028844471,0.792215165,0.003839031,0.175101332
83279,0.207785983,0.606516363,0.0296199,0.156077754
83280,0.032149597,0.767265299,0.004140145,0.196444959
83281,0.034042663,0.749490329,0.004364596,0.212102413
83282,0.027231612,0.828503092,0.004433755,0.139831541
83283,0.302362442,0.459418593,0.032250754,0.20596821
83284,0.042273462,0.468761745,0.007083082,0.48188171
83285,0.023350264,0.720144922,0.003821249,0.252683565
83286,0.233085769,0.461332981,0.03553783,0.27004342
83287,0.211218333,0.571606638,0.037095455,0.180079574
83288,0.237645348,0.456644127,0.064776039,0.240934486
83289,0.218497494,0.516916379,0.034600934,0.229985192
83290,0.02640525,0.852902445,0.004104701,0.116587605
83291,0.058705375,0.467632923,0.006991942,0.466669761
83292,0.263806804,0.41960681,0.064826744,0.251759642
83293,0.261380455,0.411854575,0.057250637,0.269514332
83294,0.256724758,0.526461467,0.042981191,0.173832584
83295,0.240509109,0.522806646,0.052794741,0.183889504
83296,0.337188578,0.341637582,0.027852132,0.293321708
83297,0.262608834,0.448705441,0.062791858,0.225893868
83298,0.030752165,0.772015131,0.00396324,0.193269464
83299,0.333508176,0.388514524,0.027593561,0.25038374
83300,0.194856432,0.578160041,0.079098738,0.147884789
83301,0.243880956,0.547072095,0.035866796,0.173180153
83302,0.155241112,0.385741478,0.006755066,0.452262344
83303,0.303474229,0.382506114,0.018314922,0.295704736
83304,0.203679299,0.579099282,0.020265073,0.196956346
83305,0.020234386,0.862864209,0.003073917,0.113827488
83306,0.143307133,0.657534467,0.025192639,0.17396576
83307,0.148076929,0.649381235,0.024460001,0.178081836
83308,0.239205387,0.477090628,0.043159273,0.240544713
83309,0.028355996,0.754973036,0.003932561,0.212738407
83310,0.074767253,0.460250485,0.006987819,0.457994444
83311,0.035272421,0.762351421,0.004476519,0.197899639
83312,0.036208046,0.721182522,0.004687212,0.237922221
83313,0.02834279,0.808736037,0.004071664,0.15884951
83314,0.213488297,0.52753416,0.030254057,0.228723486
83315,0.026155867,0.799755265,0.004976441,0.169112427
83316,0.056926649,0.44187492,0.006988483,0.494209948
83317,0.151877249,0.530327389,0.109110573,0.208684789
83318,0.262608834,0.448705441,0.062791858,0.225893868
83319,0.268738396,0.408410867,0.04006362,0.282787117
83320,0.250729922,0.522662271,0.052650304,0.173957503
83321,0.029211298,0.792507871,0.003779608,0.174501224
83322,0.222134423,0.548560546,0.027877667,0.201427364
83323,0.040953698,0.593219525,0.005323934,0.360502843
83324,0.036934007,0.739700645,0.004711445,0.218653904
83325,0.263748659,0.573067034,0.01728622,0.145898087
83326,0.026145964,0.789909719,0.003665045,0.180279272
83327,0.029731813,0.763798741,0.004859535,0.201609912
83328,0.028852823,0.788447743,0.004270634,0.1784288
83329,0.031591601,0.825583178,0.003645435,0.139179786
83330,0.021785198,0.86437464,0.003346342,0.11049382
83331,0.025660911,0.814343426,0.003486501,0.156509163
83332,0.031159492,0.764475127,0.003990498,0.200374883
83333,0.045743483,0.67883104,0.005404166,0.270021311
83334,0.033027465,0.739155832,0.004193192,0.223623512
83335,0.031673573,0.815177933,0.003903752,0.149244742
83336,0.138121499,0.352878939,0.010588985,0.498410577
83337,0.026379895,0.845546586,0.00343907,0.124634449
83338,0.157777949,0.502055228,0.110517758,0.229649065
83339,0.364194726,0.415767464,0.02128979,0.19874802
83340,0.025210826,0.798018141,0.003665387,0.173105646
83341,0.13592091,0.672501469,0.020562166,0.171015455
83342,0.030941555,0.661044911,0.00439776,0.303615774
83343,0.029662196,0.769680215,0.004070788,0.196586802
83344,0.147660218,0.652819378,0.027959973,0.171560431
83345,0.033212522,0.743923497,0.004302073,0.218561908
83346,0.026481865,0.797407393,0.00360001,0.172510733
83347,0.035755611,0.64349403,0.004894057,0.315856301
83348,0.029688109,0.799824,0.005073714,0.165414178
83349,0.239651056,0.486294447,0.043677007,0.23037749
83350,0.027747184,0.793040764,0.004601739,0.174610313
83351,0.116712523,0.350636529,0.008986092,0.523664856
83352,0.025435487,0.81890726,0.004321969,0.151335284
83353,0.028057824,0.807242818,0.003716552,0.160982806
83354,0.183070787,0.42110968,0.013586879,0.382232654
83355,0.024438536,0.86074893,0.003380868,0.111431666
83356,0.034334876,0.729442519,0.004188148,0.232034457
83357,0.252782262,0.537308274,0.045730834,0.16417863
83358,0.17132762,0.545460495,0.045738304,0.237473581
83359,0.185125702,0.525569824,0.053826351,0.235478123
83360,0.028288957,0.743418493,0.00400322,0.22428933
83361,0.146275493,0.634598788,0.021763862,0.197361857
83362,0.281686123,0.451495498,0.019710281,0.247108097
83363,0.143307133,0.657534467,0.025192639,0.17396576
83364,0.24057483,0.502478022,0.022122301,0.234824846
83365,0.032094037,0.770337485,0.004142835,0.193425643
83366,0.03045332,0.758227292,0.003958324,0.207361064
83367,0.215732802,0.505451513,0.029302588,0.249513097
83368,0.029688109,0.799824,0.005073714,0.165414178
83369,0.036766567,0.571424547,0.006517334,0.385291552
83370,0.028057824,0.807242818,0.003716552,0.160982806
83371,0.017024382,0.842964396,0.003119521,0.136891702
83372,0.172891943,0.464817652,0.13405186,0.228238546
83373,0.184802331,0.49736707,0.088626342,0.229204258
83374,0.03485339,0.75635328,0.00440059,0.20439274
83375,0.00570559,0.927223593,0.002061417,0.065009399
83376,0.037065158,0.695758107,0.00454992,0.262626815
83377,0.141830356,0.640890039,0.027725171,0.189554435
83378,0.260946892,0.360033846,0.014824361,0.364194901
83379,0.144482947,0.647636182,0.021455384,0.186425487
83380,0.029731813,0.763798741,0.004859535,0.201609912
83381,0.122434088,0.367726764,0.012275901,0.497563247
83382,0.098580845,0.372606728,0.009146685,0.519665742
83383,0.029099489,0.800832762,0.003742769,0.166324981
83384,0.259645433,0.520031923,0.043113244,0.1772094
83385,0.017156964,0.842187306,0.003106517,0.137549213
83386,0.204083277,0.468507429,0.097085127,0.230324167
83387,0.064410374,0.400868974,0.007423919,0.527296733
83388,0.269073793,0.429012343,0.028640005,0.27327386
83389,0.030574135,0.77802124,0.003899615,0.18750501
83390,0.204041736,0.596384408,0.043688111,0.155885745
83391,0.143307133,0.657534467,0.025192639,0.17396576
83392,0.030383862,0.779032226,0.004226235,0.186357677
83393,0.028914847,0.732211198,0.004077626,0.23479633
83394,0.223925082,0.470012106,0.057593741,0.248469071
83395,0.130263479,0.353929661,0.012827216,0.502979644
83396,0.03045332,0.758227292,0.003958324,0.207361064
83397,0.211142208,0.519128126,0.039462674,0.230266992
83398,0.182306474,0.473793569,0.12195792,0.221942038
83399,0.143123631,0.392612674,0.008169727,0.456093968
83400,0.227666482,0.57137488,0.044880454,0.156078183
83401,0.029307092,0.798325954,0.004114226,0.168252729
83402,0.14950605,0.335935011,0.012653923,0.501905016
83403,0.035985649,0.794660321,0.003996329,0.165357701
83404,0.108952603,0.416272385,0.008367124,0.466407887
83405,0.199896007,0.589058422,0.055421297,0.155624275
83406,0.214662462,0.47077674,0.025133777,0.28942702
83407,0.02827542,0.549564543,0.005156084,0.417003953
83408,0.285457355,0.406226514,0.029341534,0.278974597
83409,0.029731813,0.763798741,0.004859535,0.201609912
83410,0.028914847,0.732211198,0.004077626,0.23479633
83411,0.235629334,0.544155335,0.045231366,0.174983965
83412,0.031146093,0.746519733,0.004174077,0.218160097
83413,0.031587761,0.795489918,0.003777986,0.169144335
83414,0.034687736,0.809132702,0.003838669,0.152340893
83415,0.03602451,0.337857107,0.006529458,0.619588925
83416,0.101931152,0.360009022,0.012653305,0.525406521
83417,0.237645348,0.456644127,0.064776039,0.240934486
83418,0.151877249,0.530327389,0.109110573,0.208684789
83419,0.086314017,0.330284919,0.008369701,0.575031363
83420,0.080343837,0.331713218,0.00820552,0.579737425
83421,0.227666482,0.57137488,0.044880454,0.156078183
83422,0.027521974,0.75519107,0.003890226,0.213396731
83423,0.244096463,0.524996306,0.041086598,0.189820633
83424,0.033634616,0.762850098,0.004266314,0.199248971
83425,0.248278981,0.538170737,0.050221234,0.163329049
83426,0.028815925,0.784993064,0.005495719,0.180695291
83427,0.122810435,0.627164477,0.022965173,0.227059916
83428,0.240940089,0.454928914,0.044999998,0.259130999
83429,0.024029243,0.867921747,0.004115247,0.103933763
83430,0.104785897,0.363666155,0.014592254,0.516955694
83431,0.234629471,0.502964348,0.043053103,0.219353078
83432,0.157777949,0.502055228,0.110517758,0.229649065
83433,0.263806804,0.41960681,0.064826744,0.251759642
83434,0.031217891,0.758983058,0.004065689,0.205733362
83435,0.217891058,0.591080937,0.032441616,0.158586389
83436,0.147660218,0.652819378,0.027959973,0.171560431
83437,0.099837378,0.409545232,0.007822929,0.482794461
83438,0.080211937,0.314515444,0.008280209,0.59699241
83439,0.036630418,0.754327735,0.004620104,0.204421742
83440,0.029665567,0.779246952,0.003851731,0.18723575
83441,0.0270829,0.793661961,0.004616921,0.174638218
83442,0.023527823,0.830660267,0.003734451,0.14207746
83443,0.150912354,0.578989044,0.013016957,0.257081644
83444,0.014954711,0.886964567,0.002736936,0.095343786
83445,0.221570059,0.567198408,0.047472279,0.163759254
83446,0.046312689,0.764851183,0.004641933,0.184194195
83447,0.0601255,0.449286378,0.006900398,0.483687723
83448,0.145854878,0.573730816,0.012841278,0.267573028
83449,0.190868313,0.606466844,0.042419256,0.160245586
83450,0.029594645,0.78706197,0.003821136,0.179522249
83451,0.141830356,0.640890039,0.027725171,0.189554435
83452,0.025614921,0.799215763,0.003571384,0.171597931
83453,0.034266929,0.74002827,0.004422624,0.221282177
83454,0.031661605,0.768065893,0.00408913,0.196183372
83455,0.031201776,0.802369785,0.003796532,0.162631908
83456,0.024734677,0.80232215,0.003746666,0.169196507
83457,0.040801487,0.70176141,0.004969819,0.252467284
83458,0.033258782,0.731953971,0.004307545,0.230479702
83459,0.009485704,0.921614841,0.00225408,0.066645375
83460,0.131182901,0.585992789,0.024108323,0.258715987
83461,0.035035027,0.767140453,0.003880439,0.193944081
83462,0.343338126,0.388050815,0.016335439,0.25227562
83463,0.034928507,0.696044156,0.004566366,0.264460971
83464,0.031701158,0.737352841,0.004766902,0.2261791
83465,0.030032116,0.766634499,0.003967368,0.199366016
83466,0.032940798,0.710764813,0.004480938,0.251813451
83467,0.148914006,0.317615775,0.010814109,0.52265611
83468,0.012474396,0.847199937,0.002814759,0.137510908
83469,0.198140509,0.573414891,0.079751379,0.148693221
83470,0.274449013,0.406281698,0.051563006,0.267706283
83471,0.086978427,0.442922535,0.007368234,0.462730805
83472,0.041302612,0.557217355,0.006337006,0.395143027
83473,0.02726234,0.840096387,0.00375739,0.128883884
83474,0.028832086,0.794113461,0.004034041,0.173020412
83475,0.099626737,0.618102085,0.007251361,0.275019818
83476,0.041184136,0.59053809,0.005402436,0.362875338
83477,0.280662669,0.453196744,0.021023252,0.245117334
83478,0.033240197,0.83192831,0.00369522,0.131136273
83479,0.033603392,0.638524967,0.004830171,0.32304147
83480,0.064137762,0.494201646,0.006415497,0.435245095
83481,0.027267636,0.828831138,0.003590002,0.140311224
83482,0.033595053,0.748509992,0.004342713,0.213552241
83483,0.103136591,0.360843616,0.015080074,0.52093972
83484,0.034783618,0.710280428,0.004588042,0.250347912
83485,0.21014677,0.52193617,0.041451304,0.226465756
83486,0.237645348,0.456644127,0.064776039,0.240934486
83487,0.056926649,0.44187492,0.006988483,0.494209948
83488,0.245062323,0.503314074,0.052470992,0.199152611
83489,0.230895329,0.555976279,0.038798273,0.174330118
83490,0.028779019,0.797900483,0.003903878,0.16941662
83491,0.026881163,0.833013223,0.00353548,0.136570134
83492,0.252184693,0.508174334,0.047898541,0.191742432
83493,0.11943998,0.392120209,0.010797958,0.477641853
83494,0.214662462,0.47077674,0.025133777,0.28942702
83495,0.291199922,0.379176689,0.034952349,0.29467104
83496,0.151592075,0.520449993,0.014374662,0.31358327
83497,0.030250061,0.745083086,0.004258017,0.220408836
83498,0.116344241,0.390592611,0.008717669,0.484345478
83499,0.02776397,0.819729804,0.004295589,0.148210637
83500,0.069154573,0.455138174,0.007209552,0.468497701
83501,0.025614921,0.799215763,0.003571384,0.171597931
83502,0.03623923,0.760142838,0.004746407,0.198871526
83503,0.215726315,0.507082569,0.029363462,0.247827654
83504,0.259645433,0.520031923,0.043113244,0.1772094
83505,0.015461208,0.85623779,0.002840542,0.125460459
83506,0.062812592,0.459375204,0.006977128,0.470835076
83507,0.287061051,0.421760652,0.031546475,0.259631821
83508,0.023469381,0.840546532,0.003352261,0.132631826
83509,0.016607874,0.798519725,0.003242782,0.181629619
83510,0.244069326,0.516407715,0.035431016,0.204091943
83511,0.260611416,0.513174066,0.036118932,0.190095586
83512,0.029546603,0.827415722,0.003684476,0.1393532
83513,0.032772318,0.764467192,0.004201011,0.198559479
83514,0.024855098,0.843759514,0.003325425,0.128059963
83515,0.295477739,0.51869278,0.012374073,0.173455408
83516,0.090948089,0.407976542,0.008206058,0.49286931
83517,0.033596082,0.760360777,0.004279175,0.201763966
83518,0.031912444,0.754651238,0.004202097,0.209234221
83519,0.216794746,0.343789046,0.013004884,0.426411325
83520,0.265086341,0.502823129,0.040325385,0.191765145
83521,0.027711327,0.818979787,0.003718926,0.149589959
83522,0.143571793,0.604520401,0.064625918,0.187281887
83523,0.030139346,0.786918895,0.004424619,0.17851714
83524,0.023144885,0.830189503,0.003512009,0.143153603
83525,0.229791062,0.531515472,0.048864057,0.18982941
83526,0.032086068,0.747964571,0.004070245,0.215879116
83527,0.09272942,0.421311282,0.004929634,0.481029665
83528,0.35217899,0.339061866,0.016245544,0.2925136
83529,0.240737732,0.556198919,0.046436965,0.156626384
83530,0.032783196,0.757238244,0.004065964,0.205912596
83531,0.215960279,0.575288272,0.041401951,0.167349499
83532,0.026264921,0.802250042,0.003474659,0.168010378
83533,0.024703537,0.823470403,0.003409749,0.148416311
83534,0.030473505,0.767834911,0.004019002,0.197672582
83535,0.031330702,0.74899628,0.006059175,0.213613843
83536,0.028618735,0.503162415,0.005509648,0.462709202
83537,0.027292864,0.790132988,0.004685234,0.177888914
83538,0.047623123,0.743654328,0.004941021,0.203781528
83539,0.022117974,0.863326314,0.003226419,0.111329294
83540,0.027296073,0.80620583,0.003662592,0.162835504
83541,0.1850925,0.454997471,0.133813776,0.226096253
83542,0.013894138,0.888925474,0.002726102,0.094454286
83543,0.230173076,0.543219013,0.029772327,0.196835584
83544,0.336901599,0.416463853,0.0366549,0.209979648
83545,0.332765396,0.42900593,0.016593752,0.221634922
83546,0.215366113,0.508243443,0.030107644,0.246282801
83547,0.197532221,0.59452027,0.054321094,0.153626415
83548,0.1267197,0.650185434,0.026276514,0.196818351
83549,0.13592091,0.672501469,0.020562166,0.171015455
83550,0.27203088,0.481385271,0.026148471,0.220435378
83551,0.034856718,0.758816349,0.004457534,0.201869399
83552,0.03142982,0.819932219,0.003869655,0.144768306
83553,0.279323276,0.430551815,0.030351253,0.259773657
83554,0.057178821,0.745854752,0.004936314,0.192030113
83555,0.14837186,0.417801096,0.011413657,0.422413386
83556,0.048949158,0.397359629,0.00692971,0.546761503
83557,0.027583901,0.833158388,0.003580805,0.135676907
83558,0.016193314,0.885652874,0.002704491,0.095449322
83559,0.232064467,0.535089111,0.054128425,0.178717997
83560,0.0601255,0.449286378,0.006900398,0.483687723
83561,0.302951512,0.461154723,0.023558621,0.212335145
83562,0.036640128,0.692080516,0.004703674,0.266575682
83563,0.137199691,0.667836365,0.020041137,0.174922806
83564,0.032394699,0.758084943,0.004241822,0.205278537
83565,0.03533238,0.741409741,0.004489761,0.218768117
83566,0.027232755,0.790804313,0.003960302,0.17800263
83567,0.151877249,0.530327389,0.109110573,0.208684789
