,id,Classic,Deal,Flex,Saver
9613,83444,0.0,1.0,0.0,0.0
9614,83445,0.4,0.6,0.0,0.0
9615,83446,0.0,0.6,0.0,0.4
9616,83447,0.0,0.2,0.0,0.8
9617,83448,1.0,0.0,0.0,0.0
9618,83449,0.0,0.0,1.0,0.0
9619,83450,0.0,1.0,0.0,0.0
9620,83451,0.0,0.0,1.0,0.0
9621,83452,0.0,1.0,0.0,0.0
9622,83453,0.0,1.0,0.0,0.0
9623,83454,0.0,1.0,0.0,0.0
9624,83455,0.2,0.4,0.0,0.4
9625,83456,0.0,1.0,0.0,0.0
9626,83457,0.0,0.8,0.0,0.2
9627,83458,0.0,0.6,0.0,0.4
9628,83459,0.0,1.0,0.0,0.0
9629,83460,0.0,0.0,1.0,0.0
9630,83461,0.2,0.0,0.0,0.8
9631,83462,1.0,0.0,0.0,0.0
9632,83463,0.0,0.6,0.0,0.4
9633,83464,0.0,1.0,0.0,0.0
9634,83465,0.0,1.0,0.0,0.0
9635,83466,0.0,1.0,0.0,0.0
9636,83467,0.2,0.0,0.0,0.8
9637,83468,0.0,0.2,0.0,0.8
9638,83469,0.0,0.0,1.0,0.0
9639,83470,0.4,0.2,0.4,0.0
9640,83471,0.0,0.0,0.0,1.0
9641,83472,0.0,0.4,0.0,0.6
9642,83473,0.0,1.0,0.0,0.0
9643,83474,0.0,0.8,0.0,0.2
9644,83475,0.2,0.2,0.0,0.6
9645,83476,0.2,0.2,0.0,0.6
9646,83477,1.0,0.0,0.0,0.0
9647,83478,0.0,1.0,0.0,0.0
9648,83479,0.0,0.6,0.0,0.4
9649,83480,0.0,0.0,0.0,1.0
9650,83481,0.0,0.8,0.0,0.2
9651,83482,0.0,0.8,0.0,0.2
9652,83483,0.8,0.0,0.0,0.2
9653,83484,0.0,0.8,0.0,0.2
9654,83485,1.0,0.0,0.0,0.0
9655,83486,1.0,0.0,0.0,0.0
9656,83487,0.0,0.2,0.0,0.8
9657,83488,1.0,0.0,0.0,0.0
9658,83489,1.0,0.0,0.0,0.0
9659,83490,0.0,0.8,0.0,0.2
9660,83491,0.0,0.8,0.0,0.2
9661,83492,1.0,0.0,0.0,0.0
9662,83493,0.4,0.0,0.0,0.6
9663,83494,0.8,0.2,0.0,0.0
9664,83495,0.4,0.0,0.6,0.0
9665,83496,1.0,0.0,0.0,0.0
9666,83497,0.0,0.8,0.0,0.2
9667,83498,0.4,0.0,0.0,0.6
9668,83499,0.0,1.0,0.0,0.0
9669,83500,0.0,0.4,0.0,0.6
9670,83501,0.0,1.0,0.0,0.0
9671,83502,0.0,1.0,0.0,0.0
9672,83503,1.0,0.0,0.0,0.0
9673,83504,0.8,0.0,0.2,0.0
9674,83505,0.4,0.0,0.0,0.6
9675,83506,0.2,0.0,0.0,0.8
9676,83507,1.0,0.0,0.0,0.0
9677,83508,0.0,1.0,0.0,0.0
9678,83509,0.0,0.0,0.0,1.0
9679,83510,1.0,0.0,0.0,0.0
9680,83511,1.0,0.0,0.0,0.0
9681,83512,0.0,0.6,0.0,0.4
9682,83513,0.0,1.0,0.0,0.0
9683,83514,0.0,1.0,0.0,0.0
9684,83515,1.0,0.0,0.0,0.0
9685,83516,0.2,0.0,0.0,0.8
9686,83517,0.0,0.6,0.0,0.4
9687,83518,0.0,1.0,0.0,0.0
9688,83519,0.6,0.0,0.0,0.4
9689,83520,0.4,0.2,0.4,0.0
9690,83521,0.0,0.8,0.0,0.2
9691,83522,0.0,0.0,1.0,0.0
9692,83523,0.0,1.0,0.0,0.0
9693,83524,0.0,1.0,0.0,0.0
9694,83525,0.8,0.0,0.2,0.0
9695,83526,0.0,1.0,0.0,0.0
9696,83527,0.2,0.4,0.0,0.4
9697,83528,1.0,0.0,0.0,0.0
9698,83529,1.0,0.0,0.0,0.0
9699,83530,0.2,0.6,0.0,0.2
9700,83531,0.8,0.0,0.2,0.0
9701,83532,0.4,0.0,0.0,0.6
9702,83533,0.0,0.8,0.0,0.2
9703,83534,0.0,1.0,0.0,0.0
9704,83535,0.0,1.0,0.0,0.0
9705,83536,0.0,0.2,0.0,0.8
9706,83537,0.0,1.0,0.0,0.0
9707,83538,0.6,0.2,0.0,0.2
9708,83539,0.0,0.8,0.0,0.2
9709,83540,0.2,0.2,0.0,0.6
9710,83541,0.6,0.0,0.4,0.0
9711,83542,0.0,0.4,0.0,0.6
9712,83543,0.8,0.2,0.0,0.0
9713,83544,0.8,0.0,0.2,0.0
9714,83545,1.0,0.0,0.0,0.0
9715,83546,1.0,0.0,0.0,0.0
9716,83547,0.4,0.0,0.6,0.0
9717,83548,0.0,0.0,1.0,0.0
9718,83549,1.0,0.0,0.0,0.0
9719,83550,1.0,0.0,0.0,0.0
9720,83551,0.0,1.0,0.0,0.0
9721,83552,0.0,1.0,0.0,0.0
9722,83553,1.0,0.0,0.0,0.0
9723,83554,1.0,0.0,0.0,0.0
9724,83555,0.2,0.0,0.2,0.6
9725,83556,0.0,0.0,0.0,1.0
9726,83557,0.0,0.6,0.0,0.4
9727,83558,0.0,0.8,0.0,0.2
9728,83559,0.6,0.0,0.4,0.0
9729,83560,0.0,0.2,0.0,0.8
9730,83561,1.0,0.0,0.0,0.0
9731,83562,0.0,1.0,0.0,0.0
9732,83563,0.6,0.4,0.0,0.0
9733,83564,0.0,1.0,0.0,0.0
9734,83565,0.0,1.0,0.0,0.0
9735,83566,0.0,1.0,0.0,0.0
9736,83567,0.0,0.0,1.0,0.0
9737,83568,0.0,0.0,1.0,0.0
9738,83569,0.0,1.0,0.0,0.0
9739,83570,0.6,0.0,0.0,0.4
9740,83571,1.0,0.0,0.0,0.0
9741,83572,0.8,0.0,0.2,0.0
9742,83573,0.6,0.0,0.4,0.0
9743,83574,0.0,1.0,0.0,0.0
9744,83575,0.0,0.6,0.0,0.4
9745,83576,1.0,0.0,0.0,0.0
9746,83577,0.0,0.8,0.0,0.2
9747,83578,0.0,1.0,0.0,0.0
9748,83579,0.0,1.0,0.0,0.0
9749,83580,0.0,1.0,0.0,0.0
9750,83581,0.4,0.0,0.0,0.6
9751,83582,0.0,1.0,0.0,0.0
9752,83583,1.0,0.0,0.0,0.0
9753,83584,1.0,0.0,0.0,0.0
9754,83585,0.0,0.2,0.0,0.8
9755,83586,0.2,0.4,0.0,0.4
9756,83587,0.8,0.0,0.0,0.2
9757,83588,0.8,0.0,0.0,0.2
9758,83589,0.8,0.0,0.2,0.0
9759,83590,0.8,0.2,0.0,0.0
9760,83591,0.8,0.0,0.2,0.0
9761,83592,0.0,0.0,0.0,1.0
9762,83593,0.0,0.8,0.0,0.2
9763,83594,1.0,0.0,0.0,0.0
9764,83595,0.0,0.2,0.0,0.8
9765,83596,0.0,0.8,0.0,0.2
9766,83597,0.6,0.0,0.4,0.0
9767,83598,1.0,0.0,0.0,0.0
9768,83599,0.0,0.0,1.0,0.0
9769,83600,0.0,0.0,0.0,1.0
9770,83601,0.6,0.2,0.2,0.0
9771,83602,1.0,0.0,0.0,0.0
9772,83603,0.0,0.2,0.0,0.8
9773,83604,1.0,0.0,0.0,0.0
9774,83605,0.0,0.6,0.0,0.4
9775,83606,1.0,0.0,0.0,0.0
9776,83607,1.0,0.0,0.0,0.0
9777,83608,0.2,0.2,0.0,0.6
9778,83609,0.0,1.0,0.0,0.0
9779,83610,0.0,0.0,0.0,1.0
9780,83611,1.0,0.0,0.0,0.0
9781,83612,0.2,0.0,0.8,0.0
9782,83613,0.0,0.8,0.0,0.2
9783,83614,1.0,0.0,0.0,0.0
9784,83615,0.0,0.8,0.0,0.2
9785,83616,0.0,0.8,0.0,0.2
9786,83617,0.0,0.6,0.0,0.4
9787,83618,1.0,0.0,0.0,0.0
9788,83619,0.0,0.8,0.0,0.2
9789,83620,0.0,0.2,0.0,0.8
9790,83621,0.4,0.2,0.4,0.0
9791,83622,0.0,0.6,0.0,0.4
9792,83623,0.0,0.6,0.0,0.4
9793,83624,0.0,0.0,1.0,0.0
9794,83625,0.2,0.0,0.8,0.0
9795,83626,0.6,0.4,0.0,0.0
9796,83627,0.0,1.0,0.0,0.0
9797,83628,0.0,1.0,0.0,0.0
9798,83629,0.0,1.0,0.0,0.0
9799,83630,0.0,0.2,0.0,0.8
9800,83631,0.0,1.0,0.0,0.0
9801,83632,1.0,0.0,0.0,0.0
9802,83633,1.0,0.0,0.0,0.0
9803,83634,0.2,0.0,0.8,0.0
9804,83635,1.0,0.0,0.0,0.0
9805,83636,0.8,0.0,0.0,0.2
9806,83637,0.6,0.0,0.2,0.2
9807,83638,0.8,0.0,0.2,0.0
9808,83639,1.0,0.0,0.0,0.0
9809,83640,1.0,0.0,0.0,0.0
9810,83641,0.0,1.0,0.0,0.0
9811,83642,0.0,0.8,0.0,0.2
9812,83643,0.0,1.0,0.0,0.0
9813,83644,0.0,0.8,0.0,0.2
9814,83645,0.8,0.0,0.2,0.0
9815,83646,0.0,0.8,0.0,0.2
9816,83647,0.0,1.0,0.0,0.0
9817,83648,0.0,1.0,0.0,0.0
9818,83649,0.0,1.0,0.0,0.0
9819,83650,0.0,0.8,0.0,0.2
9820,83651,0.2,0.2,0.0,0.6
9821,83652,0.6,0.0,0.0,0.4
9822,83653,0.6,0.0,0.4,0.0
9823,83654,0.4,0.0,0.0,0.6
9824,83655,1.0,0.0,0.0,0.0
9825,83656,1.0,0.0,0.0,0.0
9826,83657,1.0,0.0,0.0,0.0
9827,83658,0.4,0.4,0.0,0.2
9828,83659,0.0,0.8,0.0,0.2
9829,83660,0.0,0.8,0.2,0.0
9830,83661,0.0,1.0,0.0,0.0
9831,83662,0.6,0.0,0.4,0.0
9832,83663,1.0,0.0,0.0,0.0
9833,83664,0.6,0.0,0.4,0.0
9834,83665,0.8,0.0,0.2,0.0
9835,83666,0.0,0.6,0.0,0.4
9836,83667,0.0,1.0,0.0,0.0
9837,83668,0.0,0.8,0.0,0.2
9838,83669,0.0,1.0,0.0,0.0
9839,83670,0.6,0.0,0.0,0.4
9840,83671,0.0,1.0,0.0,0.0
9841,83672,0.2,0.0,0.0,0.8
9842,83673,0.2,0.4,0.0,0.4
9843,83674,0.8,0.0,0.0,0.2
9844,83675,0.0,0.4,0.0,0.6
9845,83676,1.0,0.0,0.0,0.0
9846,83677,0.0,0.0,1.0,0.0
9847,83678,1.0,0.0,0.0,0.0
9848,83679,0.8,0.0,0.0,0.2
9849,83680,0.0,0.8,0.0,0.2
9850,83681,0.4,0.0,0.0,0.6
9851,83682,0.2,0.0,0.8,0.0
9852,83683,0.8,0.0,0.2,0.0
9853,83684,0.0,1.0,0.0,0.0
9854,83685,0.0,1.0,0.0,0.0
9855,83686,0.4,0.0,0.0,0.6
9856,83687,0.0,0.0,0.0,1.0
9857,83688,0.0,1.0,0.0,0.0
9858,83689,0.0,1.0,0.0,0.0
9859,83690,0.0,0.8,0.0,0.2
9860,83691,0.0,0.0,1.0,0.0
9861,83692,1.0,0.0,0.0,0.0
9862,83693,0.8,0.0,0.0,0.2
9863,83694,0.4,0.4,0.2,0.0
9864,83695,1.0,0.0,0.0,0.0
9865,83696,1.0,0.0,0.0,0.0
9866,83697,0.8,0.2,0.0,0.0
9867,83698,0.4,0.0,0.6,0.0
9868,83699,0.0,0.0,0.0,1.0
9869,83700,0.0,1.0,0.0,0.0
9870,83701,0.0,1.0,0.0,0.0
9871,83702,1.0,0.0,0.0,0.0
9872,83703,0.8,0.0,0.2,0.0
9873,83704,0.0,1.0,0.0,0.0
9874,83705,0.0,1.0,0.0,0.0
9875,83706,0.8,0.0,0.2,0.0
9876,83707,0.4,0.0,0.6,0.0
9877,83708,0.6,0.0,0.4,0.0
9878,83709,0.0,1.0,0.0,0.0
9879,83710,1.0,0.0,0.0,0.0
9880,83711,1.0,0.0,0.0,0.0
9881,83712,0.0,1.0,0.0,0.0
9882,83713,0.0,0.6,0.0,0.4
9883,83714,0.0,1.0,0.0,0.0
9884,83715,0.0,0.8,0.0,0.2
9885,83716,0.8,0.0,0.2,0.0
9886,83717,0.0,0.6,0.0,0.4
9887,83718,0.0,0.0,1.0,0.0
9888,83719,0.0,1.0,0.0,0.0
9889,83720,1.0,0.0,0.0,0.0
9890,83721,1.0,0.0,0.0,0.0
9891,83722,0.0,0.8,0.0,0.2
9892,83723,1.0,0.0,0.0,0.0
9893,83724,0.0,0.0,0.0,1.0
9894,83725,0.0,0.4,0.0,0.6
9895,83726,0.4,0.0,0.0,0.6
9896,83727,0.6,0.0,0.2,0.2
9897,83728,0.0,1.0,0.0,0.0
9898,83729,0.0,0.8,0.0,0.2
9899,83730,0.0,1.0,0.0,0.0
9900,83731,0.0,0.0,1.0,0.0
9901,83732,0.0,0.6,0.0,0.4
9902,83733,0.8,0.0,0.0,0.2
9903,83734,1.0,0.0,0.0,0.0
9904,83735,0.2,0.0,0.8,0.0
9905,83736,0.0,0.6,0.0,0.4
9906,83737,0.0,1.0,0.0,0.0
9907,83738,0.0,0.0,0.0,1.0
9908,83739,1.0,0.0,0.0,0.0
9909,83740,0.4,0.0,0.4,0.2
9910,83741,1.0,0.0,0.0,0.0
9911,83742,1.0,0.0,0.0,0.0
9912,83743,0.0,1.0,0.0,0.0
9913,83744,0.0,0.0,0.0,1.0
9914,83745,0.4,0.0,0.0,0.6
9915,83746,0.0,0.0,0.0,1.0
9916,83747,0.8,0.0,0.2,0.0
9917,83748,0.0,0.8,0.0,0.2
9918,83749,0.0,0.0,1.0,0.0
9919,83750,0.2,0.0,0.8,0.0
9920,83751,0.8,0.0,0.2,0.0
9921,83752,1.0,0.0,0.0,0.0
9922,83753,0.4,0.0,0.6,0.0
9923,83754,0.0,1.0,0.0,0.0
9924,83755,1.0,0.0,0.0,0.0
9925,83756,0.2,0.0,0.0,0.8
9926,83757,0.6,0.0,0.0,0.4
9927,83758,0.0,1.0,0.0,0.0
9928,83759,1.0,0.0,0.0,0.0
9929,83760,0.0,0.6,0.0,0.4
9930,83761,0.0,1.0,0.0,0.0
9931,83762,0.0,0.0,0.0,1.0
9932,83763,1.0,0.0,0.0,0.0
9933,83764,0.0,0.0,0.8,0.2
9934,83765,0.4,0.0,0.6,0.0
9935,83766,0.0,0.8,0.0,0.2
9936,83767,0.0,1.0,0.0,0.0
9937,83768,0.0,0.6,0.0,0.4
9938,83769,0.0,1.0,0.0,0.0
9939,83770,0.0,1.0,0.0,0.0
9940,83771,0.0,1.0,0.0,0.0
9941,83772,0.0,0.6,0.0,0.4
9942,83773,0.0,1.0,0.0,0.0
9943,83774,0.8,0.0,0.2,0.0
9944,83775,1.0,0.0,0.0,0.0
9945,83776,0.6,0.0,0.4,0.0
9946,83777,0.8,0.0,0.0,0.2
9947,83778,0.2,0.0,0.0,0.8
9948,83779,0.6,0.0,0.4,0.0
9949,83780,0.0,0.0,1.0,0.0
9950,83781,0.0,0.0,1.0,0.0
9951,83782,0.0,0.0,1.0,0.0
9952,83783,0.2,0.0,0.0,0.8
9953,83784,0.4,0.0,0.6,0.0
9954,83785,0.0,0.8,0.0,0.2
9955,83786,0.8,0.2,0.0,0.0
9956,83787,0.0,1.0,0.0,0.0
9957,83788,0.0,0.0,1.0,0.0
9958,83789,0.0,0.6,0.0,0.4
9959,83790,0.0,0.8,0.0,0.2
9960,83791,0.0,0.8,0.0,0.2
9961,83792,0.6,0.0,0.4,0.0
9962,83793,0.0,0.2,0.0,0.8
9963,83794,0.0,0.0,1.0,0.0
9964,83795,0.0,0.8,0.0,0.2
9965,83796,0.0,0.8,0.0,0.2
9966,83797,0.6,0.0,0.0,0.4
9967,83798,0.0,1.0,0.0,0.0
9968,83799,0.2,0.4,0.0,0.4
9969,83800,0.0,0.0,1.0,0.0
9970,83801,0.0,0.0,1.0,0.0
9971,83802,1.0,0.0,0.0,0.0
9972,83803,0.0,1.0,0.0,0.0
9973,83804,0.0,1.0,0.0,0.0
9974,83805,0.0,0.8,0.0,0.2
9975,83806,0.0,0.6,0.0,0.4
9976,83807,0.2,0.0,0.0,0.8
9977,83808,0.0,1.0,0.0,0.0
9978,83809,0.0,1.0,0.0,0.0
9979,83810,1.0,0.0,0.0,0.0
9980,83811,0.6,0.0,0.4,0.0
9981,83812,0.6,0.0,0.4,0.0
9982,83813,0.2,0.0,0.0,0.8
9983,83814,1.0,0.0,0.0,0.0
9984,83815,0.0,0.0,0.0,1.0
9985,83816,0.6,0.2,0.2,0.0
9986,83817,0.0,0.0,1.0,0.0
9987,83818,0.0,0.8,0.0,0.2
9988,83819,0.0,0.4,0.0,0.6
9989,83820,0.0,0.6,0.0,0.4
9990,83821,0.0,1.0,0.0,0.0
9991,83822,0.0,0.0,0.0,1.0
9992,83823,0.6,0.2,0.0,0.2
9993,83824,0.4,0.0,0.0,0.6
9994,83825,0.0,0.4,0.0,0.6
9995,83826,0.0,0.2,0.0,0.8
9996,83827,0.0,1.0,0.0,0.0
9997,83828,0.0,0.0,1.0,0.0
9998,83829,0.0,0.8,0.0,0.2
9999,83830,0.0,1.0,0.0,0.0
10000,83831,0.6,0.0,0.0,0.4
10001,83832,0.0,0.0,0.0,1.0
10002,83833,0.0,0.0,0.0,1.0
10003,83834,0.8,0.0,0.0,0.2
10004,83835,0.4,0.0,0.0,0.6
10005,83836,0.0,0.0,1.0,0.0
10006,83837,0.0,1.0,0.0,0.0
10007,83838,0.0,0.0,0.0,1.0
10008,83839,0.0,0.0,0.0,1.0
10009,83840,0.0,0.0,0.8,0.2
10010,83841,0.2,0.0,0.8,0.0
10011,83842,0.0,1.0,0.0,0.0
10012,83843,0.0,0.6,0.0,0.4
10013,83844,0.0,0.8,0.0,0.2
10014,83845,0.0,1.0,0.0,0.0
10015,83846,1.0,0.0,0.0,0.0
10016,83847,0.6,0.0,0.0,0.4
10017,83848,0.4,0.0,0.0,0.6
10018,83849,0.8,0.0,0.2,0.0
10019,83850,0.0,0.0,1.0,0.0
10020,83851,0.0,0.0,1.0,0.0
10021,83852,0.0,1.0,0.0,0.0
10022,83853,0.0,0.8,0.0,0.2
10023,83854,0.0,1.0,0.0,0.0
10024,83855,0.2,0.0,0.8,0.0
10025,83856,0.2,0.0,0.8,0.0
10026,83857,0.2,0.4,0.0,0.4
10027,83858,0.0,1.0,0.0,0.0
10028,83859,1.0,0.0,0.0,0.0
10029,83860,0.0,1.0,0.0,0.0
10030,83861,1.0,0.0,0.0,0.0
10031,83862,0.2,0.0,0.0,0.8
10032,83863,0.0,0.0,1.0,0.0
10033,83864,0.6,0.0,0.4,0.0
10034,83865,0.4,0.0,0.0,0.6
10035,83866,0.6,0.0,0.4,0.0
10036,83867,1.0,0.0,0.0,0.0
10037,83868,1.0,0.0,0.0,0.0
10038,83869,0.0,1.0,0.0,0.0
10039,83870,0.0,0.4,0.0,0.6
10040,83871,0.6,0.0,0.4,0.0
10041,83872,1.0,0.0,0.0,0.0
10042,83873,0.0,0.0,0.0,1.0
10043,83874,0.0,0.0,1.0,0.0
10044,83875,1.0,0.0,0.0,0.0
10045,83876,1.0,0.0,0.0,0.0
10046,83877,0.0,1.0,0.0,0.0
10047,83878,0.0,0.0,0.0,1.0
10048,83879,0.0,0.4,0.0,0.6
10049,83880,0.0,0.8,0.0,0.2
10050,83881,0.6,0.4,0.0,0.0
10051,83882,0.8,0.0,0.0,0.2
10052,83883,0.6,0.0,0.0,0.4
10053,83884,0.0,1.0,0.0,0.0
10054,83885,0.0,1.0,0.0,0.0
10055,83886,0.0,0.0,0.0,1.0
10056,83887,1.0,0.0,0.0,0.0
10057,83888,0.0,1.0,0.0,0.0
10058,83889,0.0,1.0,0.0,0.0
10059,83890,0.0,1.0,0.0,0.0
10060,83891,0.8,0.0,0.2,0.0
10061,83892,0.0,1.0,0.0,0.0
10062,83893,0.0,1.0,0.0,0.0
10063,83894,0.8,0.0,0.2,0.0
10064,83895,0.0,1.0,0.0,0.0
10065,83896,0.0,0.0,0.0,1.0
10066,83897,0.0,0.0,1.0,0.0
10067,83898,0.0,1.0,0.0,0.0
10068,83899,0.0,1.0,0.0,0.0
10069,83900,0.8,0.0,0.0,0.2
10070,83901,0.4,0.0,0.6,0.0
10071,83902,0.4,0.0,0.4,0.2
10072,83903,0.0,1.0,0.0,0.0
10073,83904,1.0,0.0,0.0,0.0
10074,83905,1.0,0.0,0.0,0.0
10075,83906,0.8,0.0,0.2,0.0
10076,83907,0.8,0.0,0.2,0.0
10077,83908,0.6,0.0,0.4,0.0
10078,83909,1.0,0.0,0.0,0.0
10079,83910,0.6,0.0,0.4,0.0
10080,83911,1.0,0.0,0.0,0.0
10081,83912,0.0,0.8,0.0,0.2
10082,83913,0.4,0.0,0.6,0.0
10083,83914,0.0,0.4,0.0,0.6
10084,83915,0.0,0.0,1.0,0.0
10085,83916,0.6,0.2,0.2,0.0
10086,83917,0.0,1.0,0.0,0.0
10087,83918,0.0,0.2,0.0,0.8
10088,83919,0.0,1.0,0.0,0.0
10089,83920,0.0,0.2,0.8,0.0
10090,83921,0.0,0.0,1.0,0.0
10091,83922,1.0,0.0,0.0,0.0
10092,83923,1.0,0.0,0.0,0.0
10093,83924,0.0,1.0,0.0,0.0
10094,83925,1.0,0.0,0.0,0.0
10095,83926,0.0,0.0,1.0,0.0
10096,83927,0.0,0.6,0.0,0.4
10097,83928,0.0,1.0,0.0,0.0
10098,83929,0.8,0.2,0.0,0.0
10099,83930,0.4,0.0,0.4,0.2
10100,83931,0.8,0.0,0.0,0.2
10101,83932,0.0,0.0,1.0,0.0
10102,83933,0.6,0.0,0.0,0.4
10103,83934,1.0,0.0,0.0,0.0
10104,83935,0.0,1.0,0.0,0.0
10105,83936,0.0,1.0,0.0,0.0
10106,83937,1.0,0.0,0.0,0.0
10107,83938,0.0,1.0,0.0,0.0
10108,83939,0.0,0.0,0.0,1.0
10109,83940,1.0,0.0,0.0,0.0
10110,83941,1.0,0.0,0.0,0.0
10111,83942,0.0,0.0,1.0,0.0
10112,83943,0.0,0.0,0.0,1.0
10113,83944,1.0,0.0,0.0,0.0
10114,83945,1.0,0.0,0.0,0.0
10115,83946,0.2,0.0,0.0,0.8
10116,83947,1.0,0.0,0.0,0.0
10117,83948,0.0,0.8,0.0,0.2
10118,83949,0.0,0.0,1.0,0.0
10119,83950,0.6,0.0,0.0,0.4
10120,83951,0.6,0.2,0.2,0.0
10121,83952,0.0,0.0,0.0,1.0
10122,83953,0.0,1.0,0.0,0.0
10123,83954,0.0,0.4,0.0,0.6
10124,83955,1.0,0.0,0.0,0.0
10125,83956,1.0,0.0,0.0,0.0
10126,83957,0.0,1.0,0.0,0.0
10127,83958,0.0,0.6,0.0,0.4
10128,83959,1.0,0.0,0.0,0.0
10129,83960,0.0,0.8,0.0,0.2
10130,83961,1.0,0.0,0.0,0.0
10131,83962,1.0,0.0,0.0,0.0
10132,83963,1.0,0.0,0.0,0.0
10133,83964,0.0,0.8,0.0,0.2
10134,83965,0.8,0.0,0.2,0.0
10135,83966,0.0,0.0,1.0,0.0
10136,83967,0.8,0.0,0.2,0.0
10137,83968,0.4,0.0,0.2,0.4
10138,83969,0.4,0.0,0.6,0.0
10139,83970,0.6,0.0,0.0,0.4
10140,83971,0.0,1.0,0.0,0.0
10141,83972,0.0,0.8,0.0,0.2
10142,83973,0.0,0.0,1.0,0.0
10143,83974,0.0,1.0,0.0,0.0
10144,83975,0.2,0.0,0.8,0.0
10145,83976,0.4,0.0,0.6,0.0
10146,83977,0.0,1.0,0.0,0.0
10147,83978,0.0,0.0,0.0,1.0
10148,83979,0.0,0.0,1.0,0.0
10149,83980,0.6,0.0,0.0,0.4
10150,83981,0.8,0.0,0.0,0.2
10151,83982,0.4,0.0,0.0,0.6
10152,83983,0.0,1.0,0.0,0.0
10153,83984,0.4,0.4,0.2,0.0
10154,83985,0.0,1.0,0.0,0.0
10155,83986,0.0,0.8,0.0,0.2
10156,83987,0.0,0.2,0.0,0.8
10157,83988,0.8,0.0,0.0,0.2
10158,83989,0.4,0.0,0.0,0.6
10159,83990,0.2,0.0,0.0,0.8
10160,83991,0.0,1.0,0.0,0.0
10161,83992,0.0,0.8,0.0,0.2
10162,83993,0.0,0.0,0.0,1.0
10163,83994,1.0,0.0,0.0,0.0
10164,83995,1.0,0.0,0.0,0.0
10165,83996,0.0,0.2,0.8,0.0
10166,83997,0.6,0.0,0.0,0.4
10167,83998,0.0,0.8,0.0,0.2
10168,83999,0.8,0.0,0.0,0.2
10169,84000,0.0,1.0,0.0,0.0
10170,84001,0.0,0.8,0.0,0.2
10171,84002,0.0,0.8,0.0,0.2
10172,84003,0.0,0.0,1.0,0.0
10173,84004,0.0,0.8,0.0,0.2
10174,84005,0.6,0.0,0.0,0.4
10175,84006,0.0,0.2,0.0,0.8
10176,84007,0.0,1.0,0.0,0.0
10177,84008,1.0,0.0,0.0,0.0
10178,84009,1.0,0.0,0.0,0.0
10179,84010,0.0,0.6,0.0,0.4
10180,84011,0.0,1.0,0.0,0.0
10181,84012,0.0,0.2,0.0,0.8
10182,84013,1.0,0.0,0.0,0.0
10183,84014,0.6,0.0,0.0,0.4
10184,84015,0.4,0.0,0.6,0.0
10185,84016,1.0,0.0,0.0,0.0
10186,84017,1.0,0.0,0.0,0.0
10187,84018,0.0,0.0,0.0,1.0
10188,84019,0.6,0.0,0.4,0.0
10189,84020,0.2,0.0,0.0,0.8
10190,84021,0.6,0.0,0.4,0.0
10191,84022,0.0,0.6,0.0,0.4
10192,84023,0.0,1.0,0.0,0.0
10193,84024,1.0,0.0,0.0,0.0
10194,84025,1.0,0.0,0.0,0.0
10195,84026,1.0,0.0,0.0,0.0
10196,84027,0.0,0.2,0.8,0.0
10197,84028,0.0,0.0,1.0,0.0
10198,84029,1.0,0.0,0.0,0.0
10199,84030,0.8,0.0,0.2,0.0
10200,84031,0.0,0.8,0.0,0.2
10201,84032,0.8,0.0,0.0,0.2
10202,84033,0.2,0.0,0.8,0.0
10203,84034,0.0,1.0,0.0,0.0
10204,84035,0.0,0.0,1.0,0.0
10205,84036,0.0,1.0,0.0,0.0
10206,84037,0.0,1.0,0.0,0.0
10207,84038,0.0,0.6,0.0,0.4
10208,84039,0.0,1.0,0.0,0.0
10209,84040,0.0,0.0,1.0,0.0
10210,84041,1.0,0.0,0.0,0.0
10211,84042,0.0,1.0,0.0,0.0
10212,84043,0.0,0.8,0.0,0.2
10213,84044,0.8,0.2,0.0,0.0
10214,84045,1.0,0.0,0.0,0.0
10215,84046,1.0,0.0,0.0,0.0
10216,84047,0.0,0.6,0.0,0.4
10217,84048,1.0,0.0,0.0,0.0
10218,84049,1.0,0.0,0.0,0.0
10219,84050,0.0,1.0,0.0,0.0
10220,84051,0.0,1.0,0.0,0.0
10221,84052,0.0,1.0,0.0,0.0
10222,84053,0.0,1.0,0.0,0.0
10223,84054,0.0,0.8,0.0,0.2
10224,84055,0.0,0.8,0.0,0.2
10225,84056,0.0,1.0,0.0,0.0
10226,84057,0.0,1.0,0.0,0.0
10227,84058,0.0,0.8,0.0,0.2
10228,84059,0.0,0.8,0.0,0.2
10229,84060,1.0,0.0,0.0,0.0
10230,84061,0.0,0.8,0.0,0.2
10231,84062,0.0,0.8,0.0,0.2
10232,84063,1.0,0.0,0.0,0.0
10233,84064,0.8,0.0,0.2,0.0
10234,84065,1.0,0.0,0.0,0.0
10235,84066,0.6,0.0,0.4,0.0
10236,84067,0.0,0.8,0.0,0.2
10237,84068,1.0,0.0,0.0,0.0
10238,84069,1.0,0.0,0.0,0.0
10239,84070,1.0,0.0,0.0,0.0
10240,84071,0.0,1.0,0.0,0.0
10241,84072,1.0,0.0,0.0,0.0
10242,84073,1.0,0.0,0.0,0.0
10243,84074,1.0,0.0,0.0,0.0
10244,84075,1.0,0.0,0.0,0.0
10245,84076,0.0,0.8,0.0,0.2
10246,84077,0.8,0.0,0.2,0.0
10247,84078,0.0,1.0,0.0,0.0
